# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Ahmedabad, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
8742cc680ffffff,23.11702,72.64707,40,78.4
8742cc680ffffff,23.11702,72.64707,41,80.9
8742cc681ffffff,23.12618,72.66872,0,131.9
8742cc681ffffff,23.12618,72.66872,1,98.8
8742cc681ffffff,23.12618,72.66872,2,100.3
8742cc681ffffff,23.12618,72.66872,3,86.2
8742cc681ffffff,23.12618,72.66872,4,77.4
8742cc681ffffff,23.12618,72.66872,5,66.6
8742cc681ffffff,23.12618,72.66872,6,67.9
8742cc681ffffff,23.12618,72.66872,7,67.7
8742cc681ffffff,23.12618,72.66872,8,76.5
8742cc681ffffff,23.12618,72.66872,9,112.6
8742cc681ffffff,23.12618,72.66872,10,125.0
8742cc681ffffff,23.12618,72.66872,11,108.6
8742cc681ffffff,23.12618,72.66872,12,113.6
8742cc681ffffff,23.12618,72.66872,13,93.7
8742cc681ffffff,23.12618,72.66872,14,81.2
8742cc681ffffff,23.12618,72.66872,15,84.8
8742cc681ffffff,23.12618,72.66872,16,78.9
8742cc681ffffff,23.12618,72.66872,17,73.3
8742cc681ffffff,23.12618,72.66872,18,69.5
8742cc681ffffff,23.12618,72.66872,19,66.0
8742cc681ffffff,23.12618,72.66872,20,77.6
8742cc681ffffff,23.12618,72.66872,21,109.3
8742cc681ffffff,23.12618,72.66872,22,121.6
8742cc681ffffff,23.12618,72.66872,23,114.8
8742cc681ffffff,23.12618,72.66872,24,109.5
8742cc681ffffff,23.12618,72.66872,25,85.1
8742cc681ffffff,23.12618,72.66872,26,83.1
8742cc681ffffff,23.12618,72.66872,27,78.7
8742cc681ffffff,23.12618,72.66872,28,91.1
8742cc681ffffff,23.12618,72.66872,29,76.1
8742cc681ffffff,23.12618,72.66872,30,76.6
8742cc681ffffff,23.12618,72.66872,31,74.4
8742cc681ffffff,23.12618,72.66872,32,77.1
8742cc681ffffff,23.12618,72.66872,33,102.1
8742cc681ffffff,23.12618,72.66872,34,128.2
